icao,iata,name,city,country,lat,lon
CYXE,YXE,Saskatoon John G. Diefenbaker International Airport,Saskatoon,CA,52.170723,-106.700793
CYGK,YGK,Kingston Norman Rogers Airport,Kingston,CA,44.2253,-76.596901
KPDK,PDK,DeKalb Peachtree Airport,Atlanta,US,33.87633,-84.30213
KAPA,APA,Centennial Airport,Denver,US,39.57009888,-104.848999
ESKN,NYO,Stockholm Skavsta Airport,Nyköping,SE,58.789656,16.911479
EHRD,RTM,Rotterdam The Hague Airport,Rotterdam,NL,51.956902,4.43722
CYKF,YKF,Region of Waterloo International Airport,Breslau,CA,43.4608,-80.378601
KGRB,GRB,Austin Straubel International Airport,Green Bay,US,44.483459,-88.130805
KSAF,SAF,Santa Fe Municipal Airport,Santa Fe,US,35.6171,-106.088997
KISM,ISM,Kissimmee Gateway Airport,Orlando,US,28.2898006439,-81.4371032715
VRMM,MLE,Velana International Airport,Malé,MV,4.19183,73.529099
MDSD,SDQ,Las Américas International Airport,Santo Domingo,DO,18.42970085144,-69.668899536133
LIPH,TSF,Treviso Airport,Treviso (TV),IT,45.648399,12.1944
LIMF,TRN,Turin Airport,Caselle Torinese (TO),IT,45.200802,7.64963
EICK,ORK,Cork International Airport,Cork,IE,51.841301,-8.49111
NFFN,NAN,Nadi International Airport,Nadi,FJ,-17.761822,177.437843
LGSR,JTR,Santorini International Airport,Santorini Island,GR,36.400045,25.478638
EGPD,ABZ,Aberdeen International Airport,Aberdeen,GB,57.2019,-2.19778
KFWA,FWA,Fort Wayne International Airport,Fort Wayne,US,40.978896,-85.194465
KSGF,SGF,Springfield Branson National Airport,Springfield,US,37.245047,-93.388596
EGJJ,JER,Jersey Airport,St. Peter,JE,49.207901,-2.19551
MMGL,GDL,Guadalajara International Airport,Guadalajara,MX,20.523342,-103.310108
LEBB,BIO,Bilbao Airport,Bilbao,ES,43.301102,-2.91061
KCID,CID,The Eastern Iowa Airport,Cedar Rapids,US,41.884701,-91.7108
PAFA,FAI,Fairbanks International Airport,Fairbanks,US,64.815102,-147.856003
KORL,ORL,Orlando Executive Airport,Orlando,US,28.5455,-81.332901
ENTC,TOS,Tromsø Airport,Tromsø,NO,69.683296,18.9189
CYYT,YYT,St. John's International Airport,St. John's,CA,47.618599,-52.7519
KEUG,EUG,Eugene Airport,Eugene,US,44.124599,-123.211998
KSBN,SBN,South Bend International Airport,South Bend,US,41.708304,-86.316922
OTBD,DIA,Doha International Airport,Doha,QA,25.259431,51.565528
SBRJ,SDU,Santos Dumont Airport,Rio de Janeiro,BR,-22.910397,-43.16282
KAMA,AMA,Rick Husband Amarillo International Airport,Amarillo,US,35.217857,-101.706444
EGAC,BHD,George Best Belfast City Airport,Belfast,GB,54.618099,-5.8725
KFAR,FAR,Hector International Airport,Fargo,US,46.9207,-96.815804
KGNV,GNV,Gainesville Regional Airport,Gainesville,US,29.6900997162,-82.2717971802
OKKK,KWI,Kuwait International Airport,Kuwait City,KW,29.224487,47.969813
LIPX,VRN,Verona Villafranca Valerio Catullo Airport,Caselle (VR),IT,45.394955,10.887303
SEQM,UIO,Mariscal Sucre International Airport,Quito,EC,-0.125399,-78.354306
CYMX,YMX,Montreal Mirabel International Airport,Montréal,CA,45.679501,-74.038696
KSBP,SBP,San Luis County Regional Airport,San Luis Obispo,US,35.2368011475,-120.641998291
KBIL,BIL,Billings Logan International Airport,Billings,US,45.808932,-108.541242
KBZN,BZN,Bozeman Yellowstone International Airport,Bozeman,US,45.778853,-111.153711
KSWF,SWF,New York Stewart International Airport,Newburgh,US,41.50421,-74.108901
KSMO,SMO,Santa Monica Municipal Airport,Santa Monica,US,34.0158,-118.450996
ZLXY,XIY,Xi'an Xianyang International Airport,Xianyang (Weicheng),CN,34.447102,108.751999
GCFV,FUE,Fuerteventura Airport,El Matorral,ES,28.4527,-13.8638
MGGT,GUA,La Aurora International Airport,Guatemala City,GT,14.582896,-90.527515
VNKT,KTM,Tribhuvan International Airport,Kathmandu,NP,27.6966,85.3591
KBLI,BLI,Bellingham International Airport,Bellingham,US,48.79280090332031,-122.53800201416016
KROA,ROA,Roanoke–Blacksburg Regional Airport,Roanoke,US,37.3255,-79.975403
KFSD,FSD,Sioux Falls Regional Airport,Sioux Falls,US,43.585463,-96.741152
KXNA,XNA,Northwest Arkansas National Airport,Fayetteville/Springdale/Rogers,US,36.281898,-94.306801
KNEW,NEW,Lakefront Airport,New Orleans,US,30.042400360107,-90.028297424316
SBBR,BSB,Presidente Juscelino Kubitschek International Airport,Brasília,BR,-15.869167,-47.920834
LTBJ,ADB,Adnan Menderes International Airport,Gaziemir,TR,38.2924,27.157
TBPB,BGI,Grantley Adams International Airport,Bridgetown,BB,13.074667,-59.491034
KLNK,LNK,Lincoln Airport,Lincoln,US,40.844882,-96.76178
CYQT,YQT,Thunder Bay International Airport,Thunder Bay,CA,48.371899,-89.323898
KILM,ILM,Wilmington International Airport,Wilmington,US,34.272345,-77.905117
KCRQ,CLD,McClellan-Palomar Airport,Carlsbad,US,33.1283,-117.279999
LPMA,FNC,Cristiano Ronaldo International Airport,Funchal,PT,32.697812,-16.774613
LOWI,INN,Innsbruck Airport,Innsbruck,AT,47.260201,11.344
KISP,ISP,Long Island MacArthur Airport,Islip,US,40.796324,-73.101703
KLAL,LAL,Lakeland Linder International Airport,Lakeland,US,27.989267,-82.020715
EGHI,SOU,Southampton Airport,Southampton,GB,50.950298,-1.3568
ESSB,BMA,Stockholm-Bromma Airport,Stockholm,SE,59.354401,17.9417
KSTS,STS,Charles M. Schulz Sonoma County Airport,Santa Rosa,US,38.50899887,-122.8130035
OEJN,JED,King Abdulaziz International Airport,Jeddah,SA,21.680241,39.157436
KMLB,MLB,Melbourne Orlando International Airport,Melbourne,US,28.102009,-80.641088
KMAF,MAF,Midland International Air and Space Port,Midland,US,31.942499,-102.202003
LIEE,CAG,Cagliari Elmas Airport,Cagliari,IT,39.251499,9.05428
HESH,SSH,Sharm El Sheikh International Airport,Sharm El Sheikh,EG,27.977272,34.394717
EDLV,NRN,Weeze (Niederrhein) Airport,Weeze,DE,51.601362,6.141228
KABE,ABE,Lehigh Valley International Airport,Allentown/Bethlehem,US,40.651773,-75.442797
CYQA,YQA,Muskoka Airport,Gravenhurst,CA,44.975376,-79.306546
YPDN,DRW,Darwin International Airport / RAAF Darwin,Darwin,AU,-12.41497,130.88185
KAPF,APF,Naples Municipal Airport,Naples,US,26.1525993347,-81.7752990723
VDPP,PNH,Phnom Penh International Airport,Phnom Penh (Pou Senchey),KH,11.547155,104.844699
EDDW,BRE,Bremen Airport,Bremen,DE,53.046786,8.78932
ESMS,MMX,Malmö Sturup Airport,Malmö,SE,55.535564,13.376327
KMOB,MOB,Mobile Regional Airport,Mobile,US,30.6912,-88.242798
NZWN,WLG,Wellington International Airport,Wellington,NZ,-41.327202,174.804993
WMKP,PEN,Penang International Airport,Penang,MY,5.296303,100.276185
KBED,BED,Laurence G Hanscom Field,Bedford,US,42.470001,-71.289001
KPAE,PAE,Seattle Paine Field International Airport,Everett,US,47.9063,-122.281998
CYQX,YQX,Gander International Airport,Gander,CA,48.936258,-54.567719
EGPE,INV,Inverness Airport,Inverness,GB,57.5425,-4.0475
KASE,ASE,Aspen-Pitkin County Airport (Sardy Field),Aspen,US,39.223202,-106.869003
KLUK,LUK,Cincinnati Municipal Airport Lunken Field,Cincinnati,US,39.102357,-84.418945
RJOO,ITM,Osaka Itami International Airport,Osaka,JP,34.780853,135.440829
VVDN,DAD,Da Nang International Airport,Da Nang,VN,16.0439,108.198997
YBCG,OOL,Gold Coast Airport,Gold Coast,AU,-28.165962,153.506641
KBTR,BTR,Baton Rouge Metropolitan Airport,Baton Rouge,US,30.533199,-91.149597
KDLH,DLH,Duluth International Airport,Duluth,US,46.841873,-92.198746
SUMU,MVD,Carrasco General Cesáreo L. Berisso International Airport,Ciudad de la Costa,UY,-34.835647,-56.026497
OLBA,BEY,Beirut Rafic Hariri International Airport,Beirut,LB,33.819833,35.487443
LGSA,CHQ,Chania International Airport,Souda,GR,35.531207,24.150673
KJAN,JAN,Jackson-Medgar Wiley Evers International Airport,Jackson,US,32.311199,-90.075897
KLAN,LAN,Capital Region International Airport,Lansing,US,42.777582,-84.585721
KRST,RST,Rochester International Airport,Rochester,US,43.908298,-92.5
KMKC,MKC,Charles B. Wheeler Downtown Airport,Kansas City,US,39.123199,-94.592796
KOPF,OPF,Miami-Opa Locka Executive Airport,Miami,US,25.907,-80.278397
CYOO,YOO,Oshawa Executive Airport,Oshawa,CA,43.922798,-78.894997
CYXX,YXX,Abbotsford International Airport,Abbotsford,CA,49.025299,-122.361
KAVP,AVP,Wilkes-Barre/Scranton International Airport,Wilkes-Barre/Scranton,US,41.337064,-75.724232
KSGJ,UST,Northeast Florida Regional Airport,St Augustine,US,29.9592,-81.339798
KSAC,SAC,Sacramento Executive Airport,Sacramento,US,38.5125007629,-121.492996216
ZGSZ,SZX,Shenzhen Bao'an International Airport,Shenzhen,CN,22.639474,113.803262
UGTB,TBS,Tbilisi International Airport,Tbilisi,GE,41.669201,44.9547
KCRP,CRP,Corpus Christi International Airport,Corpus Christi,US,27.770399,-97.501198
KMSO,MSO,Missoula Montana Airport,Missoula,US,46.915816,-114.091107
KACK,ACK,Nantucket Memorial Airport,Nantucket,US,41.25310135,-70.06020355
KHXD,HHH,Hilton Head Airport,Hilton Head Island,US,32.2244,-80.697502
MBPV,PLS,Providenciales International Airport,Providenciales,TC,21.773697,-72.268321
LEMH,MAH,Menorca Airport,Mahón (Maó),ES,39.862598,4.21865
KMFR,MFR,Rogue Valley International-Medford Airport,Medford,US,42.374199,-122.873001
KCCR,CCR,Buchanan Field,Concord,US,37.9897,-122.056999
CYPQ,YPQ,Peterborough Regional Airport,Peterborough,CA,44.232251,-78.362053
VTSG,KBV,Krabi International Airport,Krabi,TH,8.095591,98.988955
SVMI,CCS,Maiquetía Simón Bolívar International Airport,Maiquetía,VE,10.602214,-66.991174
KBIS,BIS,Bismarck Municipal Airport,Bismarck,US,46.772734,-100.746874
KCRW,CRW,Yeager Airport,Charleston,US,38.3731,-81.593201
KPHF,PHF,Newport News Williamsburg International Airport,Newport News,US,37.131901,-76.492996
BIRK,RKV,Reykjavík Domestic Airport,Reykjavík,IS,64.128732,-21.93759
KTOL,TOL,Eugene F. Kranz Toledo Express Airport,Toledo,US,41.5868,-83.8078
KTVC,TVC,Cherry Capital Airport,Traverse City,US,44.741402,-85.582199
CYHU,YHU,Montréal / Saint-Hubert Metropolitan Airport,Montréal,CA,45.517502,-73.416901
LTAC,ESB,Esenboğa International Airport,Ankara,TR,40.128101,32.995098
SKCG,CTG,Rafael Nuñez International Airport,Cartagena,CO,10.4424,-75.513
TIST,STT,Cyril E. King Airport,Charlotte Amalie,VI,18.337091,-64.977251
TXKF,BDA,L.F. Wade International Airport,Hamilton,BM,32.363802,-64.67824
VTSM,USM,Samui International Airport,Na Thon (Ko Samui Island),TH,9.54779,100.061996
KGJT,GJT,Grand Junction Regional Airport,Grand Junction,US,39.126663,-108.529387
KPRC,PRC,Prescott Regional Airport - Ernest A. Love Field,Prescott,US,34.653502,-112.419883
CYSN,YCM,Niagara District Airport,Niagara-on-the-Lake,CA,43.191598,-79.171686
KSQL,SQL,San Carlos Airport,San Carlos,US,37.51313,-122.250838
KPAO,PAO,Palo Alto Airport,Palo Alto,US,37.461102,-122.114998
RPVM,CEB,Mactan Cebu International Airport,Cebu City/Lapu-Lapu City,PH,10.309261,123.97974
VECC,CCU,Netaji Subhash Chandra Bose International Airport,Kolkata,IN,22.654012,88.44765
DGAA,ACC,Kotoka International Airport,Accra,GH,5.605189800262451,-0.1667860001325607
ENBO,BOO,Bodø Airport,Bodø,NO,67.269203,14.3653
LCPH,PFO,Paphos International Airport,Paphos,CY,34.717999,32.485699
LPPD,PDL,João Paulo II Airport,Ponta Delgada,PT,37.7411994934,-25.6979007721
NZQN,ZQN,Queenstown Airport,Queenstown,NZ,-45.019205,168.746379
KFLG,FLG,Flagstaff Pulliam Airport,Flagstaff,US,35.139757,-111.669826
KPSM,PSM,Portsmouth International Airport at Pease,Portsmouth,US,43.0779,-70.823303
LEST,SCQ,Santiago-Rosalía de Castro Airport,Santiago de Compostela,ES,42.896301,-8.41514
MWCR,GCM,Owen Roberts International Airport,George Town,KY,19.292801,-81.357697
VOHS,HYD,Rajiv Gandhi International Airport,Hyderabad,IN,17.231318,78.429855
MMMY,MTY,Monterrey International Airport,Monterrey,MX,25.778521,-100.106989
LFPB,LBG,Paris-Le Bourget International Airport,Paris,FR,48.962276,2.436539
KIWA,AZA,Mesa Gateway Airport,Mesa,US,33.3078,-111.654999
CYQM,YQM,Greater Moncton Roméo LeBlanc International Airport,Moncton,CA,46.113189,-64.67719
KVRB,VRB,Vero Beach Regional Airport,Vero Beach,US,27.6556,-80.417901
EDNY,FDH,Bodensee Airport Friedrichshafen,Friedrichshafen,DE,47.671299,9.51149
CYFC,YFC,Fredericton International Airport,Fredericton,CA,45.868697,-66.529891
KGCN,GCN,Grand Canyon National Park Airport,Grand Canyon - Tusayan,US,35.9524,-112.147003
KNYL,YUM,Yuma International Airport / Marine Corps Air Station Yuma,Yuma,US,32.650938,-114.609375
ZUUU,CTU,Chengdu Shuangliu International Airport,Chengdu (Shuangliu),CN,30.558257,103.945966
LFRS,NTE,Nantes Atlantique Airport,Nantes,FR,47.153198,-1.61073
KPIA,PIA,General Wayne A. Downing Peoria International Airport,Peoria,US,40.663841,-89.692631
SEGU,GYE,José Joaquín de Olmedo International Airport,Guayaquil,EC,-2.15742,-79.883598
ENAL,AES,Ålesund Airport,Ålesund,NO,62.560443,6.110845
KAGS,AGS,Augusta Regional At Bush Field,Augusta,US,33.3699,-81.9645
KFNT,FNT,Bishop International Airport,Flint,US,42.969294,-83.743355
KGPT,GPT,Gulfport Biloxi International Airport,Gulfport,US,30.405582,-89.069836
CYRO,YRO,Ottawa / Rockcliffe Airport,Ottawa,CA,45.460496,-75.644001
UBBB,GYD,Heydar Aliyev International Airport,Baku,AZ,40.46749877929688,50.04669952392578
LIBD,BRI,Bari Karol Wojtyła International Airport,Bari,IT,41.138901,16.760599
EGFF,CWL,Cardiff International Airport,Cardiff,GB,51.396702,-3.34333
LGKO,KGS,"Kos International Airport ""Ippokratis""",Kos Island,GR,36.794523,27.09115
UUWW,VKO,Vnukovo International Airport,Moscow,RU,55.591499,37.261501
LQSA,SJJ,Sarajevo International Airport,Sarajevo,BA,43.8246,18.331499
VOGO,GOI,Goa Dabolim International Airport,Vasco da Gama,IN,15.380062,73.833328
KGTF,GTF,Great Falls International Airport,Great Falls,US,47.481998,-111.371002
PAJN,JNU,Juneau International Airport,Juneau,US,58.354935,-134.574416
KAZO,AZO,Kalamazoo/Battle Creek International Airport,Kalamazoo,US,42.232105,-85.549637
KVPS,VPS,Destin-Fort Walton Beach Airport,Valparaiso,US,30.481315,-86.515839
KBFL,BFL,Meadows Field,Bakersfield,US,35.433601,-119.056999
KOSU,OSU,The Ohio State University Airport - Don Scott Field,Columbus,US,40.0798,-83.072998
KPRB,PRB,Paso Robles Municipal Airport,Paso Robles,US,35.67290115,-120.6269989
RJFF,FUK,Fukuoka Airport,Fukuoka,JP,33.585899353027344,130.4510040283203
RJCC,CTS,New Chitose Airport,Sapporo,JP,42.774753,141.690414
MKJP,KIN,Norman Manley International Airport,Kingston,JM,17.935699462890625,-76.7874984741211
TNCC,CUR,Hato International Airport,Willemstad,CW,12.1889,-68.959801
GOOY,DKR,Léopold Sédar Senghor International Airport,Dakar,SN,14.742337,-17.479222
LTBS,DLM,Dalaman International Airport,Dalaman,TR,36.7131,28.7925
MRLB,LIR,Daniel Oduber Quirós International Airport,Liberia,CR,10.5933,-85.544403
LIEO,OLB,Olbia Costa Smeralda Airport,Olbia (SS),IT,40.898953,9.518457
KTRI,TRI,Tri-Cities Regional TN/VA Airport,Blountville,US,36.475201,-82.407401
KCLL,CLL,Easterwood Field,College Station,US,30.5886,-96.3638
KEGE,EGE,Eagle County Regional Airport,Eagle,US,39.64260101,-106.9179993
KFTW,FTW,Fort Worth Meacham International Airport,Fort Worth,US,32.819919,-97.360818
KMGM,MGM,Montgomery Regional (Dannelly Field) Airport,Montgomery,US,32.300598,-86.393997
KPUB,PUB,Pueblo Memorial Airport,Pueblo,US,38.289101,-104.497002
KACY,ACY,Atlantic City International Airport,Atlantic City,US,39.456201,-74.577511
KBMI,BMI,Central Illinois Regional Airport at Bloomington-Normal,Bloomington/Normal,US,40.4771,-88.915901
KCPR,CPR,Casper-Natrona County International Airport,Casper,US,42.907381,-106.461609
KEVV,EVV,Evansville Regional Airport,Evansville,US,38.0369987488,-87.5324020386
KTTN,TTN,Trenton Mercer Airport,Ewing Township,US,40.276699,-74.813499
KSGU,SGU,St George Regional Airport,St George,US,37.036389,-113.510306
KGON,GON,Groton New London Airport,Groton,US,41.330101,-72.045097
OERK,RUH,King Khalid International Airport,Riyadh,SA,24.9576,46.698799
ZPPP,KMG,Kunming Changshui International Airport,Kunming,CN,25.110313,102.936743
UAAA,ALA,Almaty International Airport,Almaty,KZ,43.354267,77.042828
SLLP,LPB,El Alto International Airport,La Paz / El Alto,BO,-16.510272,-68.189416
KGPI,FCA,Glacier Park International Airport,Kalispell,US,48.310501,-114.255997
LFMT,MPL,Montpellier-Méditerranée Airport,Montpellier/Méditerranée,FR,43.576199,3.96301
KCMI,CMI,University of Illinois Willard Airport,Savoy,US,40.039819,-88.276249
EGMC,SEN,London Southend Airport,"Southend-on-Sea, Essex",GB,51.570562,0.693627
KITH,ITH,Ithaca Tompkins Regional Airport,Ithaca,US,42.49100112915039,-76.4583969116211
KBKL,BKL,Burke Lakefront Airport,Cleveland,US,41.51750183105469,-81.68329620361328
KTVL,TVL,Lake Tahoe Airport,South Lake Tahoe,US,38.89390182495117,-119.99500274658205
KFRG,FRG,Republic Airport,East Farmingdale,US,40.728576,-73.414267
KTMB,TMB,Miami Executive Airport,Miami,US,25.6479,-80.4328
EDDP,LEJ,Leipzig/Halle Airport,Schkeuditz,DE,51.420657,12.232705
HTDA,DAR,Julius Nyerere International Airport,Dar es Salaam,TZ,-6.873499,39.207288
EDLW,DTM,Dortmund Airport,Dortmund,DE,51.518299,7.61224
LOWG,GRZ,Graz Airport,Feldkirchen bei Graz,AT,46.9911,15.4396
VOCI,COK,Cochin International Airport,Kochi,IN,10.151047,76.400838
MNMG,MGA,Augusto C. Sandino (Managua) International Airport,Managua,NI,12.1415,-86.168198
TTPP,POS,Piarco International Airport,Port of Spain,TT,10.597811,-61.337463
GCXO,TFN,Tenerife Norte-Ciudad de La Laguna Airport,Tenerife,ES,28.482752,-16.341707
TLPL,UVF,Hewanorra International Airport,Vieux Fort,LC,13.7332,-60.952599
KATW,ATW,Appleton International Airport,Appleton,US,44.258515,-88.519
YSCB,CBR,Canberra Airport,Canberra,AU,-35.3069,149.195007
EGTE,EXT,Exeter International Airport,"Exeter, Devon",GB,50.734261,-3.413984
KMLI,MLI,Quad City International Airport,Moline,US,41.448502,-90.5075
KSHV,SHV,Shreveport Regional Airport,Shreveport,US,32.446602,-93.8256
CYSB,YSB,Sudbury Airport,Sudbury,CA,46.625,-80.79889678955078
KMTH,MTH,Florida Keys Marathon International Airport,Marathon,US,24.726006,-81.05138
MUVR,VRA,Juan Gualberto Gomez International Airport,Matanzas,CU,23.034401,-81.435303
SBSV,SSA,Deputado Luiz Eduardo Magalhães International Airport,Salvador,BR,-12.908611,-38.322498
ENCN,KRS,Kristiansand Airport,Kristiansand(Kjevik),NO,58.204201,8.08537
TAPA,ANU,V. C. Bird International Airport,Osbourn,AG,17.1367,-61.792702
LATI,TIA,Tirana International Airport Mother Teresa,Rinas,AL,41.4147,19.7206
CYQG,YQG,Windsor International Airport,Windsor,CA,42.2756,-82.955597
KPGD,PGD,Punta Gorda Airport,Punta Gorda,US,26.9202,-81.990501
HKMO,MBA,Moi International Airport,Mombasa,KE,-4.03483,39.5942
HUEN,EBB,Entebbe International Airport,Entebbe,UG,0.042386,32.443501
HELX,LXR,Luxor International Airport,Luxor,EG,25.671018,32.706446
FIMP,MRU,Sir Seewoosagur Ramgoolam International Airport,Plaine Magnien,MU,-20.430201,57.683601
LDZD,ZAD,Zadar Airport,Zadar,HR,44.096986,15.353565
CYKA,YKA,Kamloops John Moose Fulton Field Regional Airport,Kamloops,CA,50.703038,-120.448641
KLSE,LSE,La Crosse Regional Airport,La Crosse,US,43.879002,-91.256699
KMFE,MFE,McAllen Miller International Airport,McAllen,US,26.176141,-98.237965
LGMK,JMK,Mykonos Island National Airport,Mykonos,GR,37.435101,25.348101
CYCD,YCD,Nanaimo Airport,Nanaimo,CA,49.05497,-123.869863
KPGA,PGA,Page Municipal Airport,Page,US,36.924234,-111.447716
EDDC,DRS,Dresden Airport,Dresden,DE,51.134123,13.767831
MYGF,FPO,Grand Bahama International Airport,Freeport,BS,26.557996,-78.695583
LXGB,GIB,Gibraltar Airport,Gibraltar,GI,36.151679,-5.34978
EPKT,KTW,Katowice Wojciech Korfanty International Airport,Katowice,PL,50.476015,19.080705
EHBK,MST,Maastricht Aachen Airport,Maastricht,NL,50.911087,5.769401
LIPQ,TRS,Trieste Airport,Ronchi dei Legionari/Trieste,IT,45.827499,13.4722
HTZA,ZNZ,Abeid Amani Karume International Airport,Zanzibar,TZ,-6.22202,39.224899
CYYG,YYG,Charlottetown Airport,Charlottetown,CA,46.288911,-63.125174
KHYA,HYA,Cape Cod Gateway Airport,Hyannis,US,41.6693,-70.280403
KHVN,HVN,Tweed New Haven Airport,New Haven,US,41.262869,-72.887694
CYXY,YXY,Whitehorse / Erik Nielsen International Airport,Whitehorse,CA,60.708533,-135.065705
KCRG,CRG,Jacksonville Executive at Craig Airport,Jacksonville,US,30.3362998962,-81.51439666750001
